Townhouse,4395000,5,4,2184,New York,Kings County,Brooklyn,"425 Pacific St, Brooklyn, NY 11217, USA",Corcoran Bedford Stuyvesant,425 Pacific St," Brooklyn"," NY"," 11217"," USA",Brooklyn
Co-op,315000,1,1,2184,Queens County,Queens,Jackson Heights,"35-51 85th St #6f, Jackson Heights, NY 11372, USA",COMPASS,35-51 85th St #6f," Jackson Heights"," NY"," 11372"," USA",Queens
Co-op,499000,2,1,900,Kings County,Brooklyn,Bay Ridge,"7901 4th Ave #22, Brooklyn, NY 11209, USA",COMPASS,7901 4th Ave #22," Brooklyn"," NY"," 11209"," USA",Brooklyn
House,699000,3,2,1700,New York,Richmond County,Staten Island,"752 Correll Ave, Staten Island, NY 10309, USA","Dawning Real Estate, Inc.",752 Correll Ave," Staten Island"," NY"," 10309"," USA",Staten Island
Condo,625000,4,2,1268,Kings County,Brooklyn,Little Caribbean,"762 Empire Blvd #4d, Brooklyn, NY 11213, USA",THE BOX ADVISORY LLC,762 Empire Blvd #4d," Brooklyn"," NY"," 11213"," USA",Brooklyn
House,749000,3,2,2184,New York,Queens County,Queens,"31-10 95th St, Flushing, NY 11369, USA",City Realty Group,31-10 95th St," Flushing"," NY"," 11369"," USA",Queens
Multi-family home,949000,4,2,1600,New York,Kings County,Brooklyn,"154 E 22nd St, Brooklyn, NY 11226, USA",American Homes Group,154 E 22nd St," Brooklyn"," NY"," 11226"," USA",Brooklyn
Co-op,1495000,3,1,2184,Kings County,Brooklyn,Park Slope,"349 6th Ave Apartment 2, Brooklyn, NY 11215, USA",COMPASS,349 6th Ave Apartment 2," Brooklyn"," NY"," 11215"," USA",Brooklyn
Townhouse,2395000,6,4,3972,New York,New York County,New York,"438 W 162nd St, New York, NY 10032, USA",Brown Harris Stevens,438 W 162nd St," New York"," NY"," 10032"," USA",Manhattan
Condo,625000,4,2,1268,Kings County,Brooklyn,Little Caribbean,"762 Empire Blvd #4d, Brooklyn, NY 11213, USA",THE BOX ADVISORY LLC,762 Empire Blvd #4d," Brooklyn"," NY"," 11213"," USA",Brooklyn
House,1250000,3,4,3328,New York,Richmond County,Staten Island,"19 Park Ln, Staten Island, NY 10301, USA",Momentum Real Estate Llc,19 Park Ln," Staten Island"," NY"," 10301"," USA",Staten Island
House,749000,3,2,2184,New York,Queens County,Queens,"31-10 95th St, Flushing, NY 11369, USA",City Realty Group,31-10 95th St," Flushing"," NY"," 11369"," USA",Queens
Multi-family home,3165000,9,5,2184,New York,Kings County,Brooklyn,"278 Decatur St, Brooklyn, NY 11233, USA",Stuyvesant Heights Realty Corp,278 Decatur St," Brooklyn"," NY"," 11233"," USA",Brooklyn
Co-op,205000,1,1,2184,Bronx County,The Bronx,Spuyten Duyvil,"2750 Johnson Ave #5c, Bronx, NY 10463, USA",Brown Harris Stevens,2750 Johnson Ave #5c," Bronx"," NY"," 10463"," USA",Bronx
Condo,1198000,1,2,2184,Queens County,Queens,Astoria,"22-11 33rd St #1d, Astoria, NY 11105, USA",Amorelli Realty LLC,22-11 33rd St #1d," Astoria"," NY"," 11105"," USA",Queens
House,2199000,3,3,3454,New York,Kings County,Brooklyn,"181 Hastings St, Brooklyn, NY 11235, USA",eXp Realty BKNY,181 Hastings St," Brooklyn"," NY"," 11235"," USA",Brooklyn
Co-op,5495000,3,2,3000,New York County,New York,Manhattan,"144 Franklin St #3f, New York, NY 10013, USA",COMPASS,144 Franklin St #3f," New York"," NY"," 10013"," USA",Manhattan
Co-op,625000,1,1,2184,New York County,New York,Manhattan,"55 E 65th St #4b, New York, NY 10065, USA",Elegran Real Estate And Development,55 E 65th St #4b," New York"," NY"," 10065"," USA",Manhattan
House,1449999,3,2.37386083602905,1890,New York,Kings County,Brooklyn,"768 Herkimer St, Brooklyn, NY 11233, USA",5 Boro Realty Corp,768 Herkimer St," Brooklyn"," NY"," 11233"," USA",Brooklyn
House,1399000,5,4,2184,New York,Queens County,Queens,"256-16 86th Ave, Queens, NY 11001, USA",Cross Island Realty One Inc,256-16 86th Ave," Queens"," NY"," 11001"," USA",Queens
Co-op,525000,3,1,322,New York County,New York,Manhattan,"230 Central Park W #6h, New York, NY 10024, USA",Douglas Elliman - 575 Madison Ave,230 Central Park W #6h," New York"," NY"," 10024"," USA",Manhattan
Townhouse,12000000,4,2.37386083602905,5500,New York,New York County,New York,"22 E 78th St, New York, NY 10075, USA",COMPASS,22 E 78th St," New York"," NY"," 10075"," USA",Manhattan
House,1299000,3,2,1700,New York,Kings County,Brooklyn,"74 89th St, Brooklyn, NY 11209, USA",RE MAX Real Estate Professionals,74 89th St," Brooklyn"," NY"," 11209"," USA",Brooklyn
Co-op,269000,1,1,2184,Queens County,Queens,Jackson Heights,"3721 80th St Apt 6b, Jackson Heights, NY 11372, USA",Private Homes Realty LLC,3721 80th St Apt 6b," Jackson Heights"," NY"," 11372"," USA",Queens
Co-op,450000,1,1,2184,New York County,New York,Manhattan,"152 E 83rd St #3d, New York, NY 10028, USA",COMPASS,152 E 83rd St #3d," New York"," NY"," 10028"," USA",Manhattan
Multi-family home,899999,4,2,2194,New York,Richmond County,Staten Island,"243 Deems Ave, Staten Island, NY 10314, USA",Spiegel Realty LLC,243 Deems Ave," Staten Island"," NY"," 10314"," USA",Staten Island
House,925000,2,2,1077,New York,Kings County,Brooklyn,"1336 Dean St, Brooklyn, NY 11216, USA",5 Boro Realty Corp,1336 Dean St," Brooklyn"," NY"," 11216"," USA",Brooklyn
Co-op,279000,1,1,600,Kings County,Brooklyn,Dyker Heights,"680 81st St #3d, Brooklyn, NY 11228, USA",Dreamlife Realty New York Llc,680 81st St #3d," Brooklyn"," NY"," 11228"," USA",Brooklyn
Condo,1795000,2,2,2184,New York County,New York,Manhattan,"230 Riverside Dr #8a, New York, NY 10025, USA",Corcoran East Side,230 Riverside Dr #8a," New York"," NY"," 10025"," USA",Manhattan
Pending,1250000,2,2,2184,New York County,New York,Manhattan,"60 Gramercy Park N #2b, New York, NY 10010, USA",Brown Harris Stevens - 130 Fifth Avenue,60 Gramercy Park N #2b," New York"," NY"," 10010"," USA",Manhattan
Condo,560000,3,1,622,Kings County,Brooklyn,Sunset Park,"4711 8th Ave #2b, Brooklyn, NY 11220, USA",RE MAX Edge,4711 8th Ave #2b," Brooklyn"," NY"," 11220"," USA",Brooklyn
House,999000,3,2,1260,New York,Queens County,Queens,"423 Beach 126th St, Rockaway Park, NY 11694, USA","Compass Greater Ny, Llc",423 Beach 126th St," Rockaway Park"," NY"," 11694"," USA",Queens
Multi-family home,1188000,6,2,2186,New York,Queens County,Queens,"188-39 Ilion Ave, Jamaica, NY 11412, USA",Mitra Hakimi Realty Group LLC,188-39 Ilion Ave," Jamaica"," NY"," 11412"," USA",Queens
House,948888,3,1,950,New York,Kings County,Brooklyn,"1611 Oriental Blvd, Brooklyn, NY 11235, USA",Lombardo Homes & Estates,1611 Oriental Blvd," Brooklyn"," NY"," 11235"," USA",Brooklyn
Condo,735000,2,2,832,Kings County,Brooklyn,Bushwick,"1370 Bushwick Ave #2a, Brooklyn, NY 11207, USA","Rising Star Realty and Property Management, Inc.",1370 Bushwick Ave #2a," Brooklyn"," NY"," 11207"," USA",Brooklyn
Multi-family home,1399000,13,5,2184,Kings County,Brooklyn,East Flatbush,"487 E 93rd St #1, Brooklyn, NY 11212, USA",Keller Williams NYC - New York Living Solutions,487 E 93rd St #1," Brooklyn"," NY"," 11212"," USA",Brooklyn
Co-op,3600000,3,4,2184,New York County,New York,Manhattan,"900 5th Ave #4b, New York, NY 10021, USA",COMPASS,900 5th Ave #4b," New York"," NY"," 10021"," USA",Manhattan
Multi-family home,1850000,8,4,5000,New York,New York County,New York,"216 E 117th St, New York, NY 10035, USA",COMPASS,216 E 117th St," New York"," NY"," 10035"," USA",Manhattan
Co-op,789000,2,1,2184,New York County,New York,Manhattan,"340 W 19th St Apt 4, New York, NY 10011, USA","Realmart Realty, LLC",340 W 19th St Apt 4," New York"," NY"," 10011"," USA",Manhattan
House,569000,3,1,2184,New York,Queens County,Queens,"110-25 217th St, Queens Village, NY 11429, USA",Ps 91 Real Estate,110-25 217th St," Queens Village"," NY"," 11429"," USA",Queens
Condo,1700000,2,2,1135,New York County,New York,Manhattan,"2 Cornelia St APT 203, New York, NY 10014, USA",COMPASS,2 Cornelia St APT 203," New York"," NY"," 10014"," USA",Manhattan
Condo,12995000,4,4,4155,New York,New York County,New York,"10 Greene St, New York, NY 10013, USA",Corcoran Park Avenue South,10 Greene St," New York"," NY"," 10013"," USA",Manhattan
Co-op,295000,2,1,613,New York County,New York,Manhattan,"552 W 141st St #2d, New York, NY 10031, USA",Real Broker Llc,552 W 141st St #2d," New York"," NY"," 10031"," USA",Manhattan
Co-op,625000,1,1,650,New York County,New York,Manhattan,"245 E 25th St #8l, New York, NY 10010, USA",IZSA - Miriam Izsak Realty LLC,245 E 25th St #8l," New York"," NY"," 10010"," USA",Manhattan
Condo,399000,3,1,391,New York,Queens County,Queens,"30-38 29th St, Queens, NY 11102, USA","Nest Seekers International, Tribeca",30-38 29th St," Queens"," NY"," 11102"," USA",Queens
Condo,5700000,3,4,2357,New York County,New York,Manhattan,"565 Broome St #9e, New York, NY 10013, USA",Douglas Elliman - 140 Franklin,565 Broome St #9e," New York"," NY"," 10013"," USA",Manhattan
Condo,618000,3,2,2184,Kings County,Brooklyn,Sheepshead Bay,"2805 E 28th St #1b, Brooklyn, NY 11235, USA",PULLINI REALTY CORP.,2805 E 28th St #1b," Brooklyn"," NY"," 11235"," USA",Brooklyn
Co-op,149999,1,1,694,Bronx County,The Bronx,North Riverdale,"5621 Netherland Ave #3c, Bronx, NY 10471, USA",Morris Park Realty Group,5621 Netherland Ave #3c," Bronx"," NY"," 10471"," USA",Bronx
Condo,650000,3,1,550,New York County,New York,Manhattan,"382 Central Park W #14b, New York, NY 10025, USA",Corcoran West Side Gallery,382 Central Park W #14b," New York"," NY"," 10025"," USA",Manhattan
Multi-family home,1990000,5,2.37386083602905,2184,New York,Queens County,Queens,"63-12 136th St, Flushing, NY 11367, USA",Chase Global Realty Corp,63-12 136th St," Flushing"," NY"," 11367"," USA",Queens
Co-op,550000,1,1,2184,New York County,New York,Manhattan,"57 W 93rd St #3g, New York, NY 10025, USA",Bond New York- Columbus Circle,57 W 93rd St #3g," New York"," NY"," 10025"," USA",Manhattan
Co-op,279000,1,1,2184,Bronx County,The Bronx,Spuyten Duyvil,"3015 Riverdale Ave #6a, Bronx, NY 10463, USA","Foxworth Realty, Inc.",3015 Riverdale Ave #6a," Bronx"," NY"," 10463"," USA",Bronx
Co-op,399000,2,1,1090,Queens County,Queens,Elmhurst,"8811 Elmhurst Ave Apt A4, Elmhurst, NY 11373, USA",E Realty International Corp,8811 Elmhurst Ave Apt A4," Elmhurst"," NY"," 11373"," USA",Queens
Townhouse,2495000,3,2.37386083602905,4125,New York,Kings County,Brooklyn,"16 Morgan Ave, Brooklyn, NY 11237, USA",Modern Spaces,16 Morgan Ave," Brooklyn"," NY"," 11237"," USA",Brooklyn
Townhouse,3695000,10,8,2184,New York,New York County,New York,"315 E 51st St, New York, NY 10022, USA",Brown Harris Stevens - 445 Park Avenue,315 E 51st St," New York"," NY"," 10022"," USA",Manhattan
Co-op,299000,3,1,394,New York County,New York,Manhattan,"321 E 54th St #3c, New York, NY 10022, USA","Nest Seekers International, Southampton",321 E 54th St #3c," New York"," NY"," 10022"," USA",Manhattan
Condo,239500,1,1,864,Richmond County,Staten Island,Mid Island,"50 Fort Pl #2, Staten Island, NY 10301, USA","Tom Crimmins Realty, Ltd.",50 Fort Pl #2," Staten Island"," NY"," 10301"," USA",Staten Island
Co-op,235000,1,1,850,The Bronx,Riverdale,Oxford Avenue,"Parking lot, 3512 Oxford Ave #1b, Bronx, NY 10463, USA",BESMATCH REAL ESTATE,NULL,NULL,NULL,NULL,NULL,Bronx
House,680000,1,1,2184,New York County,New York,Manhattan,"200 E 90th St #20d, New York, NY 10128, USA",Douglas Elliman - 575 Madison Ave,200 E 90th St #20d," New York"," NY"," 10128"," USA",Manhattan
House,629000,3,3,1280,New York,Richmond County,Staten Island,"419 Britton Ave, Staten Island, NY 10304, USA",CENTURY 21 Homefront,419 Britton Ave," Staten Island"," NY"," 10304"," USA",Staten Island
Pending,1039000,3,2,2300,New York,Kings County,Brooklyn,"8934 15th Ave, Brooklyn, NY 11228, USA",Momentum Real Estate Llc,8934 15th Ave," Brooklyn"," NY"," 11228"," USA",Brooklyn
House,2200000,3,2.37386083602905,3760,New York,Richmond County,Staten Island,"302 Sheldon Ave, Staten Island, NY 10312, USA",Master Associates Inc.,302 Sheldon Ave," Staten Island"," NY"," 10312"," USA",Staten Island
House,380000,3,2.37386083602905,600,New York,Kings County,Brooklyn,"51 Hill St, Brooklyn, NY 11208, USA",Sowae Corp,51 Hill St," Brooklyn"," NY"," 11208"," USA",Brooklyn
Co-op,599000,2,2,2184,Queens County,Queens,Forest Hills,"6940 Yellowstone Blvd Apt 202, Forest Hills, NY 11375, USA",Douglas Elliman - 575 Madison Ave,6940 Yellowstone Blvd Apt 202," Forest Hills"," NY"," 11375"," USA",Queens
Townhouse,530000,3,2,1280,New York,Richmond County,Staten Island,"14 Long Pond Ln, Staten Island, NY 10304, USA","Robert DeFalco Realty, Inc.",14 Long Pond Ln," Staten Island"," NY"," 10304"," USA",Staten Island
Condop,598000,1,1,2184,New York County,New York,Manhattan,"333 E 46th St #17e, New York, NY 10017, USA",Keller Williams NYC,333 E 46th St #17e," New York"," NY"," 10017"," USA",Manhattan
Condo,1449000,4,2,1632,New York,Kings County,Brooklyn,"9 Franklin Ave, Brooklyn, NY 11249, USA","Erealty Advisors, Inc",9 Franklin Ave," Brooklyn"," NY"," 11249"," USA",Brooklyn
Co-op,459000,1,1,2184,Kings County,Brooklyn,Crown Heights,"88 Brooklyn Ave a3, Brooklyn, NY 11216, USA",COMPASS,88 Brooklyn Ave a3," Brooklyn"," NY"," 11216"," USA",Brooklyn
Pending,825000,5,2,2184,New York,Richmond County,Staten Island,"170 Amsterdam Ave, Staten Island, NY 10314, USA",MARASA REALTY INC,170 Amsterdam Ave," Staten Island"," NY"," 10314"," USA",Staten Island
Condo,745000,2,2,2184,Kings County,Brooklyn,Bedford-Stuyvesant,"508 Lexington Ave #3, Brooklyn, NY 11221, USA",Corcoran Bedford Stuyvesant,508 Lexington Ave #3," Brooklyn"," NY"," 11221"," USA",Brooklyn
Co-op,440000,2,1,2184,Queens County,Queens,Flushing,"35-38 75th St #3c, Flushing, NY 11372, USA",Kestin Alice N,35-38 75th St #3c," Flushing"," NY"," 11372"," USA",Queens
Condo,7750000,3,4,2855,New York,New York County,New York,"279 Central Park W, New York, NY 10024, USA",Coldwell Banker Warburg,279 Central Park W," New York"," NY"," 10024"," USA",Manhattan
Land,399900,3,2.37386083602905,2184,New York,Richmond County,Staten Island,"409 Slater Blvd, Staten Island, NY 10305, USA",JM Properties,409 Slater Blvd," Staten Island"," NY"," 10305"," USA",Staten Island
Condo,990000,1,1,791,New York County,New York,Manhattan,"240 Riverside Blvd #14n, New York, NY 10023, USA",COMPASS,240 Riverside Blvd #14n," New York"," NY"," 10023"," USA",Manhattan
Land,399900,3,2.37386083602905,2184,New York,Richmond County,Staten Island,"409 Slater Blvd, Staten Island, NY 10305, USA",JM Properties,409 Slater Blvd," Staten Island"," NY"," 10305"," USA",Staten Island
Multi-family home,1150000,4,3,2184,New York,Queens County,Queens,"32-40 87th St, Flushing, NY 11369, USA",Best Solutions Realty Inc,32-40 87th St," Flushing"," NY"," 11369"," USA",Queens
Condo,990000,1,1,791,New York County,New York,Manhattan,"240 Riverside Blvd #14n, New York, NY 10023, USA",COMPASS,240 Riverside Blvd #14n," New York"," NY"," 10023"," USA",Manhattan
Condo,2300000,1,2,1100,New York County,New York,Manhattan,"900 Park Ave #16c, New York, NY 10075, USA",COMPASS,900 Park Ave #16c," New York"," NY"," 10075"," USA",Manhattan
Pending,4999000,3,2,2160,New York County,New York,Manhattan,"36 Gramercy Park E #5n, New York, NY 10003, USA","Nest Seekers International, Midtown",36 Gramercy Park E #5n," New York"," NY"," 10003"," USA",Manhattan
Condo,350000,1,1,738,Richmond County,Staten Island,New Springville,"11 Windham Loop #2g, Staten Island, NY 10314, USA",Keller Williams NYC,11 Windham Loop #2g," Staten Island"," NY"," 10314"," USA",Staten Island
Multi-family home,1900000,5,4,3640,New York,New York County,New York,"311 W 138th St, New York, NY 10030, USA",William Raveis Real Estate - Rye,311 W 138th St," New York"," NY"," 10030"," USA",Manhattan
Multi-family home,2498000,6,6,3184,New York,Queens County,Queens,"40-20 217th St, Flushing, NY 11361, USA",E Realty International Corp,40-20 217th St," Flushing"," NY"," 11361"," USA",Queens
Co-op,3500000,3,2,2184,New York County,New York,Manhattan,"101 W 12th St Apt 11p, New York, NY 10011, USA",Brown Harris Stevens - 1926 Broadway,101 W 12th St Apt 11p," New York"," NY"," 10011"," USA",Manhattan
Pending,995000,5,2,2128,New York,Kings County,Brooklyn,"203 Sterling St, Brooklyn, NY 11225, USA",KELLER WILLIAMS REALTY EMPIRE,203 Sterling St," Brooklyn"," NY"," 11225"," USA",Brooklyn
Contingent,193999,3,1,435,Richmond County,Staten Island,Bay Terrace,"16 Bay Terrace #2e, Staten Island, NY 10306, USA",HomeLister,16 Bay Terrace #2e," Staten Island"," NY"," 10306"," USA",Staten Island
Co-op,245000,3,1,713,New York,Queens County,Queens,"61-20 Grand Central Pkwy, Forest Hills, NY 11375, USA","Naomi Klein, Realtor",61-20 Grand Central Pkwy," Forest Hills"," NY"," 11375"," USA",Queens
Condo,8495000,3,4,4781,New York County,New York,Manhattan,"43-45 Walker St # 2, New York, NY 10013, USA",COMPASS,43-45 Walker St # 2," New York"," NY"," 10013"," USA",Manhattan
Condo,12500000,4,4,2938,New York,New York County,New York,"71 Reade St, New York, NY 10007, USA",Serhant,71 Reade St," New York"," NY"," 10007"," USA",Manhattan
House,849000,3,3,2184,United States,New York,Kings County,"2762 Cropsey Ave, Brooklyn, NY 11214, USA",Winzone Realty Inc,2762 Cropsey Ave," Brooklyn"," NY"," 11214"," USA",Brooklyn
Condo,500000,1,2.37386083602905,2184,New York,Kings County,Brooklyn,"410 Fenimore St, Brooklyn, NY 11225, USA","Nest Seekers International, Midtown",410 Fenimore St," Brooklyn"," NY"," 11225"," USA",Brooklyn
Condo,1895000,3,2,1929,New York County,New York,Manhattan,"416 W 52nd St # 312, New York, NY 10019, USA",COMPASS,416 W 52nd St # 312," New York"," NY"," 10019"," USA",Manhattan
Co-op,189900,1,1,600,Kings County,Brooklyn,Gravesend,"2265 Ocean Pkwy #1f, Brooklyn, NY 11223, USA",BERGEN BASIN REALTY,2265 Ocean Pkwy #1f," Brooklyn"," NY"," 11223"," USA",Brooklyn
Co-op,5500000,3,4,2184,New York County,New York,Manhattan,"40 E 88th St # 14b, New York, NY 10128, USA",Sotheby's International Realty - East Side Manhattan Brokerage,40 E 88th St # 14b," New York"," NY"," 10128"," USA",Manhattan
Condo,10850000,4,2.37386083602905,4372,New York,New York County,New York,"555 West End Ave, New York, NY 10024, USA",Sotheby's International Realty - East Side Manhattan Brokerage,555 West End Ave," New York"," NY"," 10024"," USA",Manhattan
Multi-family home,999000,5,4,1980,New York,Bronx County,The Bronx,"503 Hollywood Ave, Bronx, NY 10465, USA",Keller Williams Realty Group,503 Hollywood Ave," Bronx"," NY"," 10465"," USA",Bronx
Condo,2195000,3,2,1708,New York County,New York,Manhattan,"500 Park Ave #16a, New York, NY 10022, USA",Corcoran Park Avenue South,500 Park Ave #16a," New York"," NY"," 10022"," USA",Manhattan
Multi-family home,1260000,7,2,2000,New York,Kings County,Brooklyn,"1677 Bay Ridge Ave, Brooklyn, NY 11230, USA","BEN BAY REALTY, CO.",1677 Bay Ridge Ave," Brooklyn"," NY"," 11230"," USA",Brooklyn
Co-op,675000,1,1,2184,New York County,New York,Manhattan,"160 9th Ave #1b, New York, NY 10011, USA",Brown Harris Stevens,160 9th Ave #1b," New York"," NY"," 10011"," USA",Manhattan
Pending,225000,2,1,600,New York County,New York,Manhattan,"535 W 163rd St #3, New York, NY 10032, USA",Brown Harris Stevens,535 W 163rd St #3," New York"," NY"," 10032"," USA",Manhattan
Co-op,229000,1,1,650,Kings County,Brooklyn,Bay Ridge,"402 Bay Ridge Pkwy Apt 68, Brooklyn, NY 11209, USA",Nyc Realty Brokers Llc,402 Bay Ridge Pkwy Apt 68," Brooklyn"," NY"," 11209"," USA",Brooklyn
Multi-family home,1275000,6,5,2500,New York,Richmond County,Staten Island,"595 Sinclair Ave, Staten Island, NY 10312, USA","Robert Defalco Realty, Inc.",595 Sinclair Ave," Staten Island"," NY"," 10312"," USA",Staten Island
